i,j,k,cost,amplitude,lower_bound,upper_bound
INBOUND.1948-05-31,C67.1948-05-31,0,0,1,987.157,987.157
C67.1948-05-31,OUTBOUND.1948-05-31,0,0,1,0.000,0.000
C67.1948-05-31,OUTBOUND.1948-05-31,1,0,1,0.000,0.000
INBOUND.1948-06-30,C67.1948-06-30,0,0,1,862.411,862.411
C67.1948-06-30,OUTBOUND.1948-06-30,0,0,1,0.000,0.000
C67.1948-06-30,OUTBOUND.1948-06-30,1,0,1,0.000,0.000
INBOUND.1948-07-31,C67.1948-07-31,0,0,1,864.961,864.961
C67.1948-07-31,OUTBOUND.1948-07-31,0,0,1,25.669,25.669
C67.1948-07-31,OUTBOUND.1948-07-31,1,0,1,0.000,0.000
INBOUND.1948-08-31,C67.1948-08-31,0,0,1,715.731,715.731
C67.1948-08-31,OUTBOUND.1948-08-31,0,0,1,0.000,0.000
C67.1948-08-31,OUTBOUND.1948-08-31,1,0,1,0.000,0.000
INBOUND.1948-09-30,C67.1948-09-30,0,0,1,547.280,547.280
C67.1948-09-30,OUTBOUND.1948-09-30,0,0,1,0.000,0.000
C67.1948-09-30,OUTBOUND.1948-09-30,1,0,1,0.000,0.000
C67.1947-10-31,C7.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C67.1947-11-30,C7.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C67.1947-12-31,C7.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-01-31,C7.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-02-29,C7.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C67.1948-03-31,C7.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-04-30,C7.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C67.1948-05-31,C7.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-06-30,C7.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C67.1948-07-31,C7.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-08-31,C7.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-09-30,C7.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C67.1947-10-31,HSU204C67.1947-10-31,0,0.00000,1.00000,0.000,49.100
C67.1947-11-30,HSU204C67.1947-11-30,0,0.00000,1.00000,0.000,49.100
C67.1947-12-31,HSU204C67.1947-12-31,0,0.00000,1.00000,0.000,49.100
C67.1948-01-31,HSU204C67.1948-01-31,0,0.00000,1.00000,0.000,49.100
C67.1948-02-29,HSU204C67.1948-02-29,0,0.00000,1.00000,0.000,49.100
C67.1948-03-31,HSU204C67.1948-03-31,0,0.00000,1.00000,0.000,49.100
C67.1948-04-30,HSU204C67.1948-04-30,0,0.00000,1.00000,0.000,49.100
C67.1948-05-31,HSU204C67.1948-05-31,0,0.00000,1.00000,0.000,49.100
C67.1948-06-30,HSU204C67.1948-06-30,0,0.00000,1.00000,0.000,49.100
C67.1948-07-31,HSU204C67.1948-07-31,0,0.00000,1.00000,0.000,49.100
C67.1948-08-31,HSU204C67.1948-08-31,0,0.00000,1.00000,0.000,49.100
C67.1948-09-30,HSU204C67.1948-09-30,0,0.00000,1.00000,0.000,49.100
SOURCE,INFLOW.1947-10-31,0,0,1,0,1000000000000
INFLOW.1947-10-31,C7.1947-10-31,0,0,1,6.600,6.600
SOURCE,INFLOW.1947-11-30,0,0,1,0,1000000000000
INFLOW.1947-11-30,C7.1947-11-30,0,0,1,58.600,58.600
SOURCE,INFLOW.1947-12-31,0,0,1,0,1000000000000
INFLOW.1947-12-31,C7.1947-12-31,0,0,1,23.300,23.300
SOURCE,INFLOW.1948-01-31,0,0,1,0,1000000000000
INFLOW.1948-01-31,C7.1948-01-31,0,0,1,107.300,107.300
SOURCE,INFLOW.1948-02-29,0,0,1,0,1000000000000
INFLOW.1948-02-29,C7.1948-02-29,0,0,1,81.700,81.700
SOURCE,INFLOW.1948-03-31,0,0,1,0,1000000000000
INFLOW.1948-03-31,C7.1948-03-31,0,0,1,95.300,95.300
SOURCE,INFLOW.1948-04-30,0,0,1,0,1000000000000
INFLOW.1948-04-30,C7.1948-04-30,0,0,1,119.900,119.900
SOURCE,INFLOW.1948-05-31,0,0,1,0,1000000000000
INFLOW.1948-05-31,C7.1948-05-31,0,0,1,135.400,135.400
SOURCE,INFLOW.1948-06-30,0,0,1,0,1000000000000
INFLOW.1948-06-30,C7.1948-06-30,0,0,1,108.500,108.500
SOURCE,INFLOW.1948-07-31,0,0,1,0,1000000000000
INFLOW.1948-07-31,C7.1948-07-31,0,0,1,40.900,40.900
SOURCE,INFLOW.1948-08-31,0,0,1,0,1000000000000
INFLOW.1948-08-31,C7.1948-08-31,0,0,1,0.000,0.000
SOURCE,INFLOW.1948-09-30,0,0,1,0,1000000000000
INFLOW.1948-09-30,C7.1948-09-30,0,0,1,23.400,23.400
C7.1947-10-31,C20.1947-10-31,0,0.00000,1.00000,0.000,0.000
C7.1947-11-30,C20.1947-11-30,0,0.00000,1.00000,0.000,0.000
C7.1947-12-31,C20.1947-12-31,0,0.00000,1.00000,0.000,0.000
C7.1948-01-31,C20.1948-01-31,0,0.00000,1.00000,0.000,0.000
C7.1948-02-29,C20.1948-02-29,0,0.00000,1.00000,0.000,0.000
C7.1948-03-31,C20.1948-03-31,0,0.00000,1.00000,0.000,0.000
C7.1948-04-30,C20.1948-04-30,0,0.00000,1.00000,0.000,0.000
C7.1948-05-31,C20.1948-05-31,0,0.00000,1.00000,0.000,0.000
C7.1948-06-30,C20.1948-06-30,0,0.00000,1.00000,0.000,0.000
C7.1948-07-31,C20.1948-07-31,0,0.00000,1.00000,0.000,0.000
C7.1948-08-31,C20.1948-08-31,0,0.00000,1.00000,0.000,0.000
C7.1948-09-30,C20.1948-09-30,0,0.00000,1.00000,0.000,0.000
C7.1947-10-31,C8.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C7.1947-11-30,C8.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C7.1947-12-31,C8.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-01-31,C8.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-02-29,C8.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C7.1948-03-31,C8.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-04-30,C8.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C7.1948-05-31,C8.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-06-30,C8.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C7.1948-07-31,C8.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-08-31,C8.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-09-30,C8.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C8.1947-10-31,C104.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C8.1947-11-30,C104.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C8.1947-12-31,C104.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-01-31,C104.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-02-29,C104.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C8.1948-03-31,C104.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-04-30,C104.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C8.1948-05-31,C104.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-06-30,C104.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C8.1948-07-31,C104.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-08-31,C104.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-09-30,C104.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C8.1947-10-31,WTP204.1947-10-31,0,45.00000,1.00000,0.000,103.000
C8.1947-11-30,WTP204.1947-11-30,0,45.00000,1.00000,0.000,103.000
C8.1947-12-31,WTP204.1947-12-31,0,45.00000,1.00000,0.000,103.000
C8.1948-01-31,WTP204.1948-01-31,0,45.00000,1.00000,0.000,103.000
C8.1948-02-29,WTP204.1948-02-29,0,45.00000,1.00000,0.000,103.000
C8.1948-03-31,WTP204.1948-03-31,0,45.00000,1.00000,0.000,103.000
C8.1948-04-30,WTP204.1948-04-30,0,45.00000,1.00000,0.000,103.000
C8.1948-05-31,WTP204.1948-05-31,0,45.00000,1.00000,0.000,103.000
C8.1948-06-30,WTP204.1948-06-30,0,45.00000,1.00000,0.000,103.000
C8.1948-07-31,WTP204.1948-07-31,0,45.00000,1.00000,0.000,103.000
C8.1948-08-31,WTP204.1948-08-31,0,45.00000,1.00000,0.000,103.000
C8.1948-09-30,WTP204.1948-09-30,0,45.00000,1.00000,0.000,103.000
CVPM07G.1947-10-31,HGR07.1947-10-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1947-11-30,HGR07.1947-11-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1947-12-31,HGR07.1947-12-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-01-31,HGR07.1948-01-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-02-29,HGR07.1948-02-29,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-03-31,HGR07.1948-03-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-04-30,HGR07.1948-04-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-05-31,HGR07.1948-05-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-06-30,HGR07.1948-06-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-07-31,HGR07.1948-07-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-08-31,HGR07.1948-08-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07G.1948-09-30,HGR07.1948-09-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1947-10-31,HSD204.1947-10-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1947-11-30,HSD204.1947-11-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1947-12-31,HSD204.1947-12-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-01-31,HSD204.1948-01-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-02-29,HSD204.1948-02-29,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-03-31,HSD204.1948-03-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-04-30,HSD204.1948-04-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-05-31,HSD204.1948-05-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-06-30,HSD204.1948-06-30,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-07-31,HSD204.1948-07-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-08-31,HSD204.1948-08-31,0,0.00000,0.40900,0.000,1000000000000
CVPM07S.1948-09-30,HSD204.1948-09-30,0,0.00000,0.40900,0.000,1000000000000
CVPM08G.1947-10-31,HGR08.1947-10-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1947-11-30,HGR08.1947-11-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1947-12-31,HGR08.1947-12-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-01-31,HGR08.1948-01-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-02-29,HGR08.1948-02-29,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-03-31,HGR08.1948-03-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-04-30,HGR08.1948-04-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-05-31,HGR08.1948-05-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-06-30,HGR08.1948-06-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-07-31,HGR08.1948-07-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-08-31,HGR08.1948-08-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08G.1948-09-30,HGR08.1948-09-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1947-10-31,HSD207.1947-10-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1947-11-30,HSD207.1947-11-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1947-12-31,HSD207.1947-12-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-01-31,HSD207.1948-01-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-02-29,HSD207.1948-02-29,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-03-31,HSD207.1948-03-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-04-30,HSD207.1948-04-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-05-31,HSD207.1948-05-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-06-30,HSD207.1948-06-30,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-07-31,HSD207.1948-07-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-08-31,HSD207.1948-08-31,0,0.00000,0.30500,0.000,1000000000000
CVPM08S.1948-09-30,HSD207.1948-09-30,0,0.00000,0.30500,0.000,1000000000000
INFLOW.1947-10-31,D17.1947-10-31,0,0,1,52.000,52.000
INFLOW.1947-11-30,D17.1947-11-30,0,0,1,47.000,47.000
INFLOW.1947-12-31,D17.1947-12-31,0,0,1,41.000,41.000
INFLOW.1948-01-31,D17.1948-01-31,0,0,1,97.000,97.000
INFLOW.1948-02-29,D17.1948-02-29,0,0,1,57.000,57.000
INFLOW.1948-03-31,D17.1948-03-31,0,0,1,95.000,95.000
INFLOW.1948-04-30,D17.1948-04-30,0,0,1,289.000,289.000
INFLOW.1948-05-31,D17.1948-05-31,0,0,1,241.000,241.000
INFLOW.1948-06-30,D17.1948-06-30,0,0,1,100.000,100.000
INFLOW.1948-07-31,D17.1948-07-31,0,0,1,55.000,55.000
INFLOW.1948-08-31,D17.1948-08-31,0,0,1,45.000,45.000
INFLOW.1948-09-30,D17.1948-09-30,0,0,1,42.000,42.000
D17.1947-10-31,SR_FOL.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
D17.1947-11-30,SR_FOL.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
D17.1947-12-31,SR_FOL.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
D17.1948-01-31,SR_FOL.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D17.1948-02-29,SR_FOL.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D17.1948-03-31,SR_FOL.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D17.1948-04-30,SR_FOL.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D17.1948-05-31,SR_FOL.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D17.1948-06-30,SR_FOL.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D17.1948-07-31,SR_FOL.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D17.1948-08-31,SR_FOL.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D17.1948-09-30,SR_FOL.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
D17.1947-10-31,WTP204.1947-10-31,0,45.00000,0.94000,0.000,0.000
D17.1947-11-30,WTP204.1947-11-30,0,45.00000,0.94000,0.000,0.000
D17.1947-12-31,WTP204.1947-12-31,0,45.00000,0.94000,0.000,0.000
D17.1948-01-31,WTP204.1948-01-31,0,45.00000,0.94000,0.000,0.000
D17.1948-02-29,WTP204.1948-02-29,0,45.00000,0.94000,0.000,0.000
D17.1948-03-31,WTP204.1948-03-31,0,45.00000,0.94000,0.000,0.000
D17.1948-04-30,WTP204.1948-04-30,0,45.00000,0.94000,0.000,0.000
D17.1948-05-31,WTP204.1948-05-31,0,45.00000,0.94000,0.000,0.000
D17.1948-06-30,WTP204.1948-06-30,0,45.00000,0.94000,0.000,0.000
D17.1948-07-31,WTP204.1948-07-31,0,45.00000,0.94000,0.000,0.000
D17.1948-08-31,WTP204.1948-08-31,0,45.00000,0.94000,0.000,0.000
D17.1948-09-30,WTP204.1948-09-30,0,45.00000,0.94000,0.000,0.000
D44.1947-10-31,D503.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
D44.1947-11-30,D503.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
D44.1947-12-31,D503.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
D44.1948-01-31,D503.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D44.1948-02-29,D503.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D44.1948-03-31,D503.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D44.1948-04-30,D503.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D44.1948-05-31,D503.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D44.1948-06-30,D503.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D44.1948-07-31,D503.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D44.1948-08-31,D503.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D44.1948-09-30,D503.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
D503.1947-10-31,D511.1947-10-31,0,0.00000,1.00000,469.829,1000000000000
D503.1947-11-30,D511.1947-11-30,0,0.00000,1.00000,412.588,1000000000000
D503.1947-12-31,D511.1947-12-31,0,0.00000,1.00000,451.991,1000000000000
D503.1948-01-31,D511.1948-01-31,0,0.00000,1.00000,305.058,1000000000000
D503.1948-02-29,D511.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D503.1948-03-31,D511.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D503.1948-04-30,D511.1948-04-30,0,0.00000,1.00000,263.552,1000000000000
D503.1948-05-31,D511.1948-05-31,0,0.00000,1.00000,199.728,1000000000000
D503.1948-06-30,D511.1948-06-30,0,0.00000,1.00000,440.785,1000000000000
D503.1948-07-31,D511.1948-07-31,0,0.00000,1.00000,1012.110,1000000000000
D503.1948-08-31,D511.1948-08-31,0,0.00000,1.00000,962.262,1000000000000
D503.1948-09-30,D511.1948-09-30,0,0.00000,1.00000,607.562,1000000000000
D503.1947-10-31,PMP_ISOL_F.1947-10-31,0,0.00000,1.00000,0.000,0.000
D503.1947-11-30,PMP_ISOL_F.1947-11-30,0,0.00000,1.00000,0.000,0.000
D503.1947-12-31,PMP_ISOL_F.1947-12-31,0,0.00000,1.00000,0.000,0.000
D503.1948-01-31,PMP_ISOL_F.1948-01-31,0,0.00000,1.00000,0.000,0.000
D503.1948-02-29,PMP_ISOL_F.1948-02-29,0,0.00000,1.00000,0.000,0.000
D503.1948-03-31,PMP_ISOL_F.1948-03-31,0,0.00000,1.00000,0.000,0.000
D503.1948-04-30,PMP_ISOL_F.1948-04-30,0,0.00000,1.00000,0.000,0.000
D503.1948-05-31,PMP_ISOL_F.1948-05-31,0,0.00000,1.00000,0.000,0.000
D503.1948-06-30,PMP_ISOL_F.1948-06-30,0,0.00000,1.00000,0.000,0.000
D503.1948-07-31,PMP_ISOL_F.1948-07-31,0,0.00000,1.00000,0.000,0.000
D503.1948-08-31,PMP_ISOL_F.1948-08-31,0,0.00000,1.00000,0.000,0.000
D503.1948-09-30,PMP_ISOL_F.1948-09-30,0,0.00000,1.00000,0.000,0.000
D507.1947-10-31,OUTBOUND.1947-10-31,0,0,1,0.000,0.000
D507.1947-11-30,OUTBOUND.1947-11-30,0,0,1,0.000,0.000
D507.1947-12-31,OUTBOUND.1947-12-31,0,0,1,0.000,0.000
D507.1948-01-31,OUTBOUND.1948-01-31,0,0,1,0.000,0.000
D507.1948-02-29,OUTBOUND.1948-02-29,0,0,1,0.000,0.000
D507.1948-03-31,OUTBOUND.1948-03-31,0,0,1,0.000,0.000
D507.1948-04-30,OUTBOUND.1948-04-30,0,0,1,0.749,0.749
D507.1948-05-31,OUTBOUND.1948-05-31,0,0,1,51.757,51.757
D507.1948-06-30,OUTBOUND.1948-06-30,0,0,1,75.600,75.600
D507.1948-07-31,OUTBOUND.1948-07-31,0,0,1,75.600,75.600
D507.1948-08-31,OUTBOUND.1948-08-31,0,0,1,18.054,18.054
D507.1948-09-30,OUTBOUND.1948-09-30,0,0,1,0.000,0.000
D507.1947-10-31,D509.1947-10-31,0,0.00000,1.00000,245.949,1000000000000
D507.1947-11-30,D509.1947-11-30,0,0.00000,1.00000,267.767,1000000000000
D507.1947-12-31,D509.1947-12-31,0,0.00000,1.00000,276.693,1000000000000
D507.1948-01-31,D509.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D507.1948-02-29,D509.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D507.1948-03-31,D509.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D507.1948-04-30,D509.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D507.1948-05-31,D509.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D507.1948-06-30,D509.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D507.1948-07-31,D509.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D507.1948-08-31,D509.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D507.1948-09-30,D509.1948-09-30,0,0.00000,1.00000,178.511,1000000000000
INBOUND.1947-10-31,D509.1947-10-31,0,0,1,2.488,2.488
INBOUND.1947-10-31,D509.1947-10-31,1,0,1,0.000,0.000
D509.1947-10-31,OUTBOUND.1947-10-31,0,0,1,248.437,248.437
INBOUND.1947-11-30,D509.1947-11-30,0,0,1,0.327,0.327
INBOUND.1947-11-30,D509.1947-11-30,1,0,1,0.000,0.000
D509.1947-11-30,OUTBOUND.1947-11-30,0,0,1,269.094,269.094
INBOUND.1947-12-31,D509.1947-12-31,0,0,1,0.019,0.019
INBOUND.1947-12-31,D509.1947-12-31,1,0,1,0.000,0.000
D509.1947-12-31,OUTBOUND.1947-12-31,0,0,1,277.712,277.712
INBOUND.1948-01-31,D509.1948-01-31,0,0,1,0.032,0.032
INBOUND.1948-01-31,D509.1948-01-31,1,0,1,0.000,0.000
D509.1948-01-31,OUTBOUND.1948-01-31,0,0,1,322.065,322.065
INBOUND.1948-02-29,D509.1948-02-29,0,0,1,0.103,0.103
INBOUND.1948-02-29,D509.1948-02-29,1,0,1,0.000,0.000
D509.1948-02-29,OUTBOUND.1948-02-29,0,0,1,618.949,618.949
INBOUND.1948-03-31,D509.1948-03-31,0,0,1,0.892,0.892
INBOUND.1948-03-31,D509.1948-03-31,1,0,1,313.912,313.912
D509.1948-03-31,OUTBOUND.1948-03-31,0,0,1,416.998,416.998
INBOUND.1948-04-30,D509.1948-04-30,0,0,1,8.246,8.246
INBOUND.1948-04-30,D509.1948-04-30,1,0,1,0.000,0.000
D509.1948-04-30,OUTBOUND.1948-04-30,0,0,1,1491.535,1491.535
INBOUND.1948-05-31,D509.1948-05-31,0,0,1,21.375,21.375
INBOUND.1948-05-31,D509.1948-05-31,1,0,1,0.000,0.000
D509.1948-05-31,OUTBOUND.1948-05-31,0,0,1,754.706,754.706
INBOUND.1948-06-30,D509.1948-06-30,0,0,1,29.070,29.070
INBOUND.1948-06-30,D509.1948-06-30,1,0,1,340.988,340.988
D509.1948-06-30,OUTBOUND.1948-06-30,0,0,1,388.324,388.324
INBOUND.1948-07-31,D509.1948-07-31,0,0,1,28.980,28.980
INBOUND.1948-07-31,D509.1948-07-31,1,0,1,0.000,0.000
D509.1948-07-31,OUTBOUND.1948-07-31,0,0,1,399.667,399.667
INBOUND.1948-08-31,D509.1948-08-31,0,0,1,23.273,23.273
INBOUND.1948-08-31,D509.1948-08-31,1,0,1,0.000,0.000
D509.1948-08-31,OUTBOUND.1948-08-31,0,0,1,245.949,245.949
INBOUND.1948-09-30,D509.1948-09-30,0,0,1,9.203,9.203
INBOUND.1948-09-30,D509.1948-09-30,1,0,1,0.000,0.000
D509.1948-09-30,OUTBOUND.1948-09-30,0,0,1,189.714,189.714
D509.1947-10-31,SINK.1947-10-31,0,0.00000,1.00000,0.000,0.000
D509.1947-11-30,SINK.1947-11-30,0,0.00000,1.00000,0.000,0.000
D509.1947-12-31,SINK.1947-12-31,0,0.00000,1.00000,0.000,0.000
D509.1948-01-31,SINK.1948-01-31,0,0.00000,1.00000,0.000,0.000
D509.1948-02-29,SINK.1948-02-29,0,0.00000,1.00000,0.000,0.000
D509.1948-03-31,SINK.1948-03-31,0,0.00000,1.00000,0.000,0.000
D509.1948-04-30,SINK.1948-04-30,0,0.00000,1.00000,0.000,0.000
D509.1948-05-31,SINK.1948-05-31,0,0.00000,1.00000,0.000,0.000
D509.1948-06-30,SINK.1948-06-30,0,0.00000,1.00000,0.000,0.000
D509.1948-07-31,SINK.1948-07-31,0,0.00000,1.00000,0.000,0.000
D509.1948-08-31,SINK.1948-08-31,0,0.00000,1.00000,0.000,0.000
D509.1948-09-30,SINK.1948-09-30,0,0.00000,1.00000,0.000,0.000
INFLOW.1947-10-31,D509.1947-10-31,0,0,1,0.000,0.000
INFLOW.1947-11-30,D509.1947-11-30,0,0,1,1.000,1.000
INFLOW.1947-12-31,D509.1947-12-31,0,0,1,1.000,1.000
INFLOW.1948-01-31,D509.1948-01-31,0,0,1,1.000,1.000
INFLOW.1948-02-29,D509.1948-02-29,0,0,1,2.000,2.000
INFLOW.1948-03-31,D509.1948-03-31,0,0,1,3.000,3.000
INFLOW.1948-04-30,D509.1948-04-30,0,0,1,1.000,1.000
INFLOW.1948-05-31,D509.1948-05-31,0,0,1,1.000,1.000
INFLOW.1948-06-30,D509.1948-06-30,0,0,1,1.000,1.000
INFLOW.1948-07-31,D509.1948-07-31,0,0,1,1.000,1.000
INFLOW.1948-08-31,D509.1948-08-31,0,0,1,1.000,1.000
INFLOW.1948-09-30,D509.1948-09-30,0,0,1,2.000,2.000
D511.1947-10-31,D513.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
D511.1947-11-30,D513.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
D511.1947-12-31,D513.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
D511.1948-01-31,D513.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D511.1948-02-29,D513.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D511.1948-03-31,D513.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D511.1948-04-30,D513.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D511.1948-05-31,D513.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D511.1948-06-30,D513.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D511.1948-07-31,D513.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D511.1948-08-31,D513.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D511.1948-09-30,D513.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
D511.1947-10-31,D55.1947-10-31,0,0.00000,1.00000,100.000,1000000000000
D511.1947-11-30,D55.1947-11-30,0,0.00000,1.00000,100.000,1000000000000
D511.1947-12-31,D55.1947-12-31,0,0.00000,1.00000,100.000,1000000000000
D511.1948-01-31,D55.1948-01-31,0,0.00000,1.00000,100.000,1000000000000
D511.1948-02-29,D55.1948-02-29,0,0.00000,1.00000,100.000,1000000000000
D511.1948-03-31,D55.1948-03-31,0,0.00000,1.00000,100.000,1000000000000
D511.1948-04-30,D55.1948-04-30,0,0.00000,1.00000,100.000,1000000000000
D511.1948-05-31,D55.1948-05-31,0,0.00000,1.00000,100.000,1000000000000
