link,i,j,k,cost,amplitude,lower_bound,upper_bound
U207.1921-12-31_INT_CVPM08.1921-12-31_7,U207.1921-12-31,INT_CVPM08.1921-12-31,7,-693.83335,1.0,0.0,0.06
U207.1921-12-31_INT_CVPM08.1921-12-31_8,U207.1921-12-31,INT_CVPM08.1921-12-31,8,0.0,1.0,0.0,0.01
U207.1922-01-31_INT_CVPM08.1922-01-31_0,U207.1922-01-31,INT_CVPM08.1922-01-31,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-01-31_INT_CVPM08.1922-01-31_1,U207.1922-01-31,INT_CVPM08.1922-01-31,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-01-31_INT_CVPM08.1922-01-31_2,U207.1922-01-31,INT_CVPM08.1922-01-31,2,-2315.24988,1.0,0.0,0.12
U207.1922-01-31_INT_CVPM08.1922-01-31_3,U207.1922-01-31,INT_CVPM08.1922-01-31,3,-1442.38458,1.0,0.0,0.13
U207.1922-01-31_INT_CVPM08.1922-01-31_4,U207.1922-01-31,INT_CVPM08.1922-01-31,4,-1175.0,1.0,0.0,0.06
U207.1922-01-31_INT_CVPM08.1922-01-31_5,U207.1922-01-31,INT_CVPM08.1922-01-31,5,-841.00003,1.0,0.0,0.07
U207.1922-01-31_INT_CVPM08.1922-01-31_6,U207.1922-01-31,INT_CVPM08.1922-01-31,6,-823.1666,1.0,0.0,0.06
U207.1922-01-31_INT_CVPM08.1922-01-31_7,U207.1922-01-31,INT_CVPM08.1922-01-31,7,-693.83335,1.0,0.0,0.06
U207.1922-01-31_INT_CVPM08.1922-01-31_8,U207.1922-01-31,INT_CVPM08.1922-01-31,8,0.0,1.0,0.0,0.01
U207.1922-02-28_INT_CVPM08.1922-02-28_0,U207.1922-02-28,INT_CVPM08.1922-02-28,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-02-28_INT_CVPM08.1922-02-28_1,U207.1922-02-28,INT_CVPM08.1922-02-28,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-02-28_INT_CVPM08.1922-02-28_2,U207.1922-02-28,INT_CVPM08.1922-02-28,2,-2315.24988,1.0,0.0,0.12
U207.1922-02-28_INT_CVPM08.1922-02-28_3,U207.1922-02-28,INT_CVPM08.1922-02-28,3,-1442.38458,1.0,0.0,0.13
U207.1922-02-28_INT_CVPM08.1922-02-28_4,U207.1922-02-28,INT_CVPM08.1922-02-28,4,-1175.0,1.0,0.0,0.06
U207.1922-02-28_INT_CVPM08.1922-02-28_5,U207.1922-02-28,INT_CVPM08.1922-02-28,5,-841.00003,1.0,0.0,0.07
U207.1922-02-28_INT_CVPM08.1922-02-28_6,U207.1922-02-28,INT_CVPM08.1922-02-28,6,-823.1666,1.0,0.0,0.06
U207.1922-02-28_INT_CVPM08.1922-02-28_7,U207.1922-02-28,INT_CVPM08.1922-02-28,7,-693.83335,1.0,0.0,0.06
U207.1922-02-28_INT_CVPM08.1922-02-28_8,U207.1922-02-28,INT_CVPM08.1922-02-28,8,0.0,1.0,0.0,0.01
U207.1922-03-31_INT_CVPM08.1922-03-31_0,U207.1922-03-31,INT_CVPM08.1922-03-31,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-03-31_INT_CVPM08.1922-03-31_1,U207.1922-03-31,INT_CVPM08.1922-03-31,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-03-31_INT_CVPM08.1922-03-31_2,U207.1922-03-31,INT_CVPM08.1922-03-31,2,-2315.24988,1.0,0.0,0.12
U207.1922-03-31_INT_CVPM08.1922-03-31_3,U207.1922-03-31,INT_CVPM08.1922-03-31,3,-1442.38458,1.0,0.0,0.13
U207.1922-03-31_INT_CVPM08.1922-03-31_4,U207.1922-03-31,INT_CVPM08.1922-03-31,4,-1175.0,1.0,0.0,0.06
U207.1922-03-31_INT_CVPM08.1922-03-31_5,U207.1922-03-31,INT_CVPM08.1922-03-31,5,-841.00003,1.0,0.0,0.07
U207.1922-03-31_INT_CVPM08.1922-03-31_6,U207.1922-03-31,INT_CVPM08.1922-03-31,6,-823.1666,1.0,0.0,0.06
U207.1922-03-31_INT_CVPM08.1922-03-31_7,U207.1922-03-31,INT_CVPM08.1922-03-31,7,-693.83335,1.0,0.0,0.06
U207.1922-03-31_INT_CVPM08.1922-03-31_8,U207.1922-03-31,INT_CVPM08.1922-03-31,8,0.0,1.0,0.0,0.01
U207.1922-04-30_INT_CVPM08.1922-04-30_0,U207.1922-04-30,INT_CVPM08.1922-04-30,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-04-30_INT_CVPM08.1922-04-30_1,U207.1922-04-30,INT_CVPM08.1922-04-30,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-04-30_INT_CVPM08.1922-04-30_2,U207.1922-04-30,INT_CVPM08.1922-04-30,2,-1861.35992,1.0,0.0,0.25
U207.1922-04-30_INT_CVPM08.1922-04-30_3,U207.1922-04-30,INT_CVPM08.1922-04-30,3,-995.15386,1.0,0.0,0.13
U207.1922-04-30_INT_CVPM08.1922-04-30_4,U207.1922-04-30,INT_CVPM08.1922-04-30,4,-758.49997,1.0,0.0,0.12
U207.1922-04-30_INT_CVPM08.1922-04-30_5,U207.1922-04-30,INT_CVPM08.1922-04-30,5,0.0,1.0,0.0,0.01
U207.1922-05-31_INT_CVPM08.1922-05-31_0,U207.1922-05-31,INT_CVPM08.1922-05-31,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-05-31_INT_CVPM08.1922-05-31_1,U207.1922-05-31,INT_CVPM08.1922-05-31,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-05-31_INT_CVPM08.1922-05-31_2,U207.1922-05-31,INT_CVPM08.1922-05-31,2,-1861.35992,1.0,0.0,0.25
U207.1922-05-31_INT_CVPM08.1922-05-31_3,U207.1922-05-31,INT_CVPM08.1922-05-31,3,-995.15386,1.0,0.0,0.13
U207.1922-05-31_INT_CVPM08.1922-05-31_4,U207.1922-05-31,INT_CVPM08.1922-05-31,4,-758.49997,1.0,0.0,0.12
U207.1922-05-31_INT_CVPM08.1922-05-31_5,U207.1922-05-31,INT_CVPM08.1922-05-31,5,0.0,1.0,0.0,0.01
U207.1922-06-30_INT_CVPM08.1922-06-30_0,U207.1922-06-30,INT_CVPM08.1922-06-30,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-06-30_INT_CVPM08.1922-06-30_1,U207.1922-06-30,INT_CVPM08.1922-06-30,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-06-30_INT_CVPM08.1922-06-30_2,U207.1922-06-30,INT_CVPM08.1922-06-30,2,-1861.35992,1.0,0.0,0.25
U207.1922-06-30_INT_CVPM08.1922-06-30_3,U207.1922-06-30,INT_CVPM08.1922-06-30,3,-995.15386,1.0,0.0,0.13
U207.1922-06-30_INT_CVPM08.1922-06-30_4,U207.1922-06-30,INT_CVPM08.1922-06-30,4,-758.49997,1.0,0.0,0.12
U207.1922-06-30_INT_CVPM08.1922-06-30_5,U207.1922-06-30,INT_CVPM08.1922-06-30,5,0.0,1.0,0.0,0.01
U207.1922-07-31_INT_CVPM08.1922-07-31_0,U207.1922-07-31,INT_CVPM08.1922-07-31,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-07-31_INT_CVPM08.1922-07-31_1,U207.1922-07-31,INT_CVPM08.1922-07-31,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-07-31_INT_CVPM08.1922-07-31_2,U207.1922-07-31,INT_CVPM08.1922-07-31,2,-1861.35992,1.0,0.0,0.25
U207.1922-07-31_INT_CVPM08.1922-07-31_3,U207.1922-07-31,INT_CVPM08.1922-07-31,3,-995.15386,1.0,0.0,0.13
U207.1922-07-31_INT_CVPM08.1922-07-31_4,U207.1922-07-31,INT_CVPM08.1922-07-31,4,-758.49997,1.0,0.0,0.12
U207.1922-07-31_INT_CVPM08.1922-07-31_5,U207.1922-07-31,INT_CVPM08.1922-07-31,5,0.0,1.0,0.0,0.01
U207.1922-08-31_INT_CVPM08.1922-08-31_0,U207.1922-08-31,INT_CVPM08.1922-08-31,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-08-31_INT_CVPM08.1922-08-31_1,U207.1922-08-31,INT_CVPM08.1922-08-31,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-08-31_INT_CVPM08.1922-08-31_2,U207.1922-08-31,INT_CVPM08.1922-08-31,2,-1861.35992,1.0,0.0,0.25
U207.1922-08-31_INT_CVPM08.1922-08-31_3,U207.1922-08-31,INT_CVPM08.1922-08-31,3,-995.15386,1.0,0.0,0.13
U207.1922-08-31_INT_CVPM08.1922-08-31_4,U207.1922-08-31,INT_CVPM08.1922-08-31,4,-758.49997,1.0,0.0,0.12
U207.1922-08-31_INT_CVPM08.1922-08-31_5,U207.1922-08-31,INT_CVPM08.1922-08-31,5,0.0,1.0,0.0,0.01
U207.1922-09-30_INT_CVPM08.1922-09-30_0,U207.1922-09-30,INT_CVPM08.1922-09-30,0,-22883.234480000006,1.0,0.0,2.17
U207.1922-09-30_INT_CVPM08.1922-09-30_1,U207.1922-09-30,INT_CVPM08.1922-09-30,1,-4323.6801799999985,1.0,0.0,0.25
U207.1922-09-30_INT_CVPM08.1922-09-30_2,U207.1922-09-30,INT_CVPM08.1922-09-30,2,-1861.35992,1.0,0.0,0.25
U207.1922-09-30_INT_CVPM08.1922-09-30_3,U207.1922-09-30,INT_CVPM08.1922-09-30,3,-995.15386,1.0,0.0,0.13
U207.1922-09-30_INT_CVPM08.1922-09-30_4,U207.1922-09-30,INT_CVPM08.1922-09-30,4,-758.49997,1.0,0.0,0.12
U207.1922-09-30_INT_CVPM08.1922-09-30_5,U207.1922-09-30,INT_CVPM08.1922-09-30,5,0.0,1.0,0.0,0.01
WTP204.1921-10-31_U204.1921-10-31_0,WTP204.1921-10-31,U204.1921-10-31,0,30.0,1.0,0.0,1e+18
WTP204.1921-11-30_U204.1921-11-30_0,WTP204.1921-11-30,U204.1921-11-30,0,30.0,1.0,0.0,1e+18
WTP204.1921-12-31_U204.1921-12-31_0,WTP204.1921-12-31,U204.1921-12-31,0,30.0,1.0,0.0,1e+18
WTP204.1922-01-31_U204.1922-01-31_0,WTP204.1922-01-31,U204.1922-01-31,0,30.0,1.0,0.0,1e+18
WTP204.1922-02-28_U204.1922-02-28_0,WTP204.1922-02-28,U204.1922-02-28,0,30.0,1.0,0.0,1e+18
WTP204.1922-03-31_U204.1922-03-31_0,WTP204.1922-03-31,U204.1922-03-31,0,30.0,1.0,0.0,1e+18
WTP204.1922-04-30_U204.1922-04-30_0,WTP204.1922-04-30,U204.1922-04-30,0,30.0,1.0,0.0,1e+18
WTP204.1922-05-31_U204.1922-05-31_0,WTP204.1922-05-31,U204.1922-05-31,0,30.0,1.0,0.0,1e+18
WTP204.1922-06-30_U204.1922-06-30_0,WTP204.1922-06-30,U204.1922-06-30,0,30.0,1.0,0.0,1e+18
WTP204.1922-07-31_U204.1922-07-31_0,WTP204.1922-07-31,U204.1922-07-31,0,30.0,1.0,0.0,1e+18
WTP204.1922-08-31_U204.1922-08-31_0,WTP204.1922-08-31,U204.1922-08-31,0,30.0,1.0,0.0,1e+18
WTP204.1922-09-30_U204.1922-09-30_0,WTP204.1922-09-30,U204.1922-09-30,0,30.0,1.0,0.0,1e+18
WTP205.1921-10-31_OUTBOUND.1921-10-31_0,WTP205.1921-10-31,OUTBOUND.1921-10-31,0,0.0,1.0,11.907,25.561799999999998
WTP205.1921-11-30_OUTBOUND.1921-11-30_0,WTP205.1921-11-30,OUTBOUND.1921-11-30,0,0.0,1.0,10.947,23.4078
WTP205.1921-12-31_OUTBOUND.1921-12-31_0,WTP205.1921-12-31,OUTBOUND.1921-12-31,0,0.0,1.0,10.557,22.5366
WTP205.1922-01-31_OUTBOUND.1922-01-31_0,WTP205.1922-01-31,OUTBOUND.1922-01-31,0,0.0,1.0,10.727,22.8446
WTP205.1922-02-28_OUTBOUND.1922-02-28_0,WTP205.1922-02-28,OUTBOUND.1922-02-28,0,0.0,1.0,11.357,24.123799999999996
WTP205.1922-03-31_OUTBOUND.1922-03-31_0,WTP205.1922-03-31,OUTBOUND.1922-03-31,0,0.0,1.0,13.477,28.4446
WTP205.1922-04-30_OUTBOUND.1922-04-30_0,WTP205.1922-04-30,OUTBOUND.1922-04-30,0,0.0,1.0,16.717,35.145399999999995
WTP205.1922-05-31_OUTBOUND.1922-05-31_0,WTP205.1922-05-31,OUTBOUND.1922-05-31,0,0.0,1.0,18.628,39.272800000000004
WTP205.1922-06-30_OUTBOUND.1922-06-30_0,WTP205.1922-06-30,OUTBOUND.1922-06-30,0,0.0,1.0,19.041,40.2018
WTP205.1922-07-31_OUTBOUND.1922-07-31_0,WTP205.1922-07-31,OUTBOUND.1922-07-31,0,0.0,1.0,18.98,40.3016
WTP205.1922-08-31_OUTBOUND.1922-08-31_0,WTP205.1922-08-31,OUTBOUND.1922-08-31,0,0.0,1.0,16.777,35.8138
WTP205.1922-09-30_OUTBOUND.1922-09-30_0,WTP205.1922-09-30,OUTBOUND.1922-09-30,0,0.0,1.0,14.327,30.656599999999997
INFLOW.1921-10-31_WTP205.1921-10-31_0,INFLOW.1921-10-31,WTP205.1921-10-31,0,0.0,1.0,0.906,0.906
INFLOW.1921-11-30_WTP205.1921-11-30_0,INFLOW.1921-11-30,WTP205.1921-11-30,0,0.0,1.0,0.7170000000000001,0.7170000000000001
INFLOW.1921-12-31_WTP205.1921-12-31_0,INFLOW.1921-12-31,WTP205.1921-12-31,0,0.0,1.0,0.64,0.64
INFLOW.1922-01-31_WTP205.1922-01-31_0,INFLOW.1922-01-31,WTP205.1922-01-31,0,0.0,1.0,0.607,0.607
INFLOW.1922-02-28_WTP205.1922-02-28_0,INFLOW.1922-02-28,WTP205.1922-02-28,0,0.0,1.0,0.618,0.618
INFLOW.1922-03-31_WTP205.1922-03-31_0,INFLOW.1922-03-31,WTP205.1922-03-31,0,0.0,1.0,0.6679999999999999,0.6679999999999999
INFLOW.1922-04-30_WTP205.1922-04-30_0,INFLOW.1922-04-30,WTP205.1922-04-30,0,0.0,1.0,0.836,0.836
INFLOW.1922-05-31_WTP205.1922-05-31_0,INFLOW.1922-05-31,WTP205.1922-05-31,0,0.0,1.0,1.098,1.098
INFLOW.1922-06-30_WTP205.1922-06-30_0,INFLOW.1922-06-30,WTP205.1922-06-30,0,0.0,1.0,1.261,1.261
INFLOW.1922-07-31_WTP205.1922-07-31_0,INFLOW.1922-07-31,WTP205.1922-07-31,0,0.0,1.0,1.334,1.334
INFLOW.1922-08-31_WTP205.1922-08-31_0,INFLOW.1922-08-31,WTP205.1922-08-31,0,0.0,1.0,1.273,1.273
INFLOW.1922-09-30_WTP205.1922-09-30_0,INFLOW.1922-09-30,WTP205.1922-09-30,0,0.0,1.0,1.093,1.093
WTP207.1921-10-31_U207.1921-10-31_0,WTP207.1921-10-31,U207.1921-10-31,0,30.0,1.0,0.0,1e+18
WTP207.1921-11-30_U207.1921-11-30_0,WTP207.1921-11-30,U207.1921-11-30,0,30.0,1.0,0.0,1e+18
WTP207.1921-12-31_U207.1921-12-31_0,WTP207.1921-12-31,U207.1921-12-31,0,30.0,1.0,0.0,1e+18
WTP207.1922-01-31_U207.1922-01-31_0,WTP207.1922-01-31,U207.1922-01-31,0,30.0,1.0,0.0,1e+18
WTP207.1922-02-28_U207.1922-02-28_0,WTP207.1922-02-28,U207.1922-02-28,0,30.0,1.0,0.0,1e+18
WTP207.1922-03-31_U207.1922-03-31_0,WTP207.1922-03-31,U207.1922-03-31,0,30.0,1.0,0.0,1e+18
WTP207.1922-04-30_U207.1922-04-30_0,WTP207.1922-04-30,U207.1922-04-30,0,30.0,1.0,0.0,1e+18
WTP207.1922-05-31_U207.1922-05-31_0,WTP207.1922-05-31,U207.1922-05-31,0,30.0,1.0,0.0,1e+18
WTP207.1922-06-30_U207.1922-06-30_0,WTP207.1922-06-30,U207.1922-06-30,0,30.0,1.0,0.0,1e+18
WTP207.1922-07-31_U207.1922-07-31_0,WTP207.1922-07-31,U207.1922-07-31,0,30.0,1.0,0.0,1e+18
WTP207.1922-08-31_U207.1922-08-31_0,WTP207.1922-08-31,U207.1922-08-31,0,30.0,1.0,0.0,1e+18
WTP207.1922-09-30_U207.1922-09-30_0,WTP207.1922-09-30,U207.1922-09-30,0,30.0,1.0,0.0,1e+18
WWP204.1921-10-31_D44.1921-10-31_0,WWP204.1921-10-31,D44.1921-10-31,0,50.0,1.0,0.0,1e+18
WWP204.1921-11-30_D44.1921-11-30_0,WWP204.1921-11-30,D44.1921-11-30,0,50.0,1.0,0.0,1e+18
WWP204.1921-12-31_D44.1921-12-31_0,WWP204.1921-12-31,D44.1921-12-31,0,50.0,1.0,0.0,1e+18
WWP204.1922-01-31_D44.1922-01-31_0,WWP204.1922-01-31,D44.1922-01-31,0,50.0,1.0,0.0,1e+18
WWP204.1922-02-28_D44.1922-02-28_0,WWP204.1922-02-28,D44.1922-02-28,0,50.0,1.0,0.0,1e+18
WWP204.1922-03-31_D44.1922-03-31_0,WWP204.1922-03-31,D44.1922-03-31,0,50.0,1.0,0.0,1e+18
WWP204.1922-04-30_D44.1922-04-30_0,WWP204.1922-04-30,D44.1922-04-30,0,50.0,1.0,0.0,1e+18
WWP204.1922-05-31_D44.1922-05-31_0,WWP204.1922-05-31,D44.1922-05-31,0,50.0,1.0,0.0,1e+18
WWP204.1922-06-30_D44.1922-06-30_0,WWP204.1922-06-30,D44.1922-06-30,0,50.0,1.0,0.0,1e+18
WWP204.1922-07-31_D44.1922-07-31_0,WWP204.1922-07-31,D44.1922-07-31,0,50.0,1.0,0.0,1e+18
WWP204.1922-08-31_D44.1922-08-31_0,WWP204.1922-08-31,D44.1922-08-31,0,50.0,1.0,0.0,1e+18
WWP204.1922-09-30_D44.1922-09-30_0,WWP204.1922-09-30,D44.1922-09-30,0,50.0,1.0,0.0,1e+18
WWP204.1921-10-31_HGR07.1921-10-31_0,WWP204.1921-10-31,HGR07.1921-10-31,0,50.0,0.002,0.0,0.0
WWP204.1921-11-30_HGR07.1921-11-30_0,WWP204.1921-11-30,HGR07.1921-11-30,0,50.0,0.002,0.0,0.0
WWP204.1921-12-31_HGR07.1921-12-31_0,WWP204.1921-12-31,HGR07.1921-12-31,0,50.0,0.002,0.0,0.0
WWP204.1922-01-31_HGR07.1922-01-31_0,WWP204.1922-01-31,HGR07.1922-01-31,0,50.0,0.002,0.0,0.0
WWP204.1922-02-28_HGR07.1922-02-28_0,WWP204.1922-02-28,HGR07.1922-02-28,0,50.0,0.002,0.0,0.0
WWP204.1922-03-31_HGR07.1922-03-31_0,WWP204.1922-03-31,HGR07.1922-03-31,0,50.0,0.002,0.0,0.0
WWP204.1922-04-30_HGR07.1922-04-30_0,WWP204.1922-04-30,HGR07.1922-04-30,0,50.0,0.002,0.0,0.0
WWP204.1922-05-31_HGR07.1922-05-31_0,WWP204.1922-05-31,HGR07.1922-05-31,0,50.0,0.002,0.0,0.0
WWP204.1922-06-30_HGR07.1922-06-30_0,WWP204.1922-06-30,HGR07.1922-06-30,0,50.0,0.002,0.0,0.0
WWP204.1922-07-31_HGR07.1922-07-31_0,WWP204.1922-07-31,HGR07.1922-07-31,0,50.0,0.002,0.0,0.0
WWP204.1922-08-31_HGR07.1922-08-31_0,WWP204.1922-08-31,HGR07.1922-08-31,0,50.0,0.002,0.0,0.0
WWP204.1922-09-30_HGR07.1922-09-30_0,WWP204.1922-09-30,HGR07.1922-09-30,0,50.0,0.002,0.0,0.0
WWP204.1921-10-31_HGR08.1921-10-31_0,WWP204.1921-10-31,HGR08.1921-10-31,0,50.0,0.002,0.0,0.0
WWP204.1921-11-30_HGR08.1921-11-30_0,WWP204.1921-11-30,HGR08.1921-11-30,0,50.0,0.002,0.0,0.0
WWP204.1921-12-31_HGR08.1921-12-31_0,WWP204.1921-12-31,HGR08.1921-12-31,0,50.0,0.002,0.0,0.0
WWP204.1922-01-31_HGR08.1922-01-31_0,WWP204.1922-01-31,HGR08.1922-01-31,0,50.0,0.002,0.0,0.0
WWP204.1922-02-28_HGR08.1922-02-28_0,WWP204.1922-02-28,HGR08.1922-02-28,0,50.0,0.002,0.0,0.0
WWP204.1922-03-31_HGR08.1922-03-31_0,WWP204.1922-03-31,HGR08.1922-03-31,0,50.0,0.002,0.0,0.0
WWP204.1922-04-30_HGR08.1922-04-30_0,WWP204.1922-04-30,HGR08.1922-04-30,0,50.0,0.002,0.0,0.0
WWP204.1922-05-31_HGR08.1922-05-31_0,WWP204.1922-05-31,HGR08.1922-05-31,0,50.0,0.002,0.0,0.0
WWP204.1922-06-30_HGR08.1922-06-30_0,WWP204.1922-06-30,HGR08.1922-06-30,0,50.0,0.002,0.0,0.0
WWP204.1922-07-31_HGR08.1922-07-31_0,WWP204.1922-07-31,HGR08.1922-07-31,0,50.0,0.002,0.0,0.0
WWP204.1922-08-31_HGR08.1922-08-31_0,WWP204.1922-08-31,HGR08.1922-08-31,0,50.0,0.002,0.0,0.0
WWP204.1922-09-30_HGR08.1922-09-30_0,WWP204.1922-09-30,HGR08.1922-09-30,0,50.0,0.002,0.0,0.0
WWP204.1921-10-31_HNP204.1921-10-31_0,WWP204.1921-10-31,HNP204.1921-10-31,0,518.0,1.0,0.0,0.56
WWP204.1921-11-30_HNP204.1921-11-30_0,WWP204.1921-11-30,HNP204.1921-11-30,0,518.0,1.0,0.0,0.56
WWP204.1921-12-31_HNP204.1921-12-31_0,WWP204.1921-12-31,HNP204.1921-12-31,0,518.0,1.0,0.0,0.56
WWP204.1922-01-31_HNP204.1922-01-31_0,WWP204.1922-01-31,HNP204.1922-01-31,0,518.0,1.0,0.0,0.56
WWP204.1922-02-28_HNP204.1922-02-28_0,WWP204.1922-02-28,HNP204.1922-02-28,0,518.0,1.0,0.0,0.56
WWP204.1922-03-31_HNP204.1922-03-31_0,WWP204.1922-03-31,HNP204.1922-03-31,0,518.0,1.0,0.0,0.56
WWP204.1922-04-30_HNP204.1922-04-30_0,WWP204.1922-04-30,HNP204.1922-04-30,0,518.0,1.0,0.0,0.56
WWP204.1922-05-31_HNP204.1922-05-31_0,WWP204.1922-05-31,HNP204.1922-05-31,0,518.0,1.0,0.0,0.56
WWP204.1922-06-30_HNP204.1922-06-30_0,WWP204.1922-06-30,HNP204.1922-06-30,0,518.0,1.0,0.0,0.56
WWP204.1922-07-31_HNP204.1922-07-31_0,WWP204.1922-07-31,HNP204.1922-07-31,0,518.0,1.0,0.0,0.56
WWP204.1922-08-31_HNP204.1922-08-31_0,WWP204.1922-08-31,HNP204.1922-08-31,0,518.0,1.0,0.0,0.56
WWP204.1922-09-30_HNP204.1922-09-30_0,WWP204.1922-09-30,HNP204.1922-09-30,0,518.0,1.0,0.0,0.56
WWP204.1921-10-31_HP204.1921-10-31_0,WWP204.1921-10-31,HP204.1921-10-31,0,1480.0,1.0,0.0,0.0
WWP204.1921-11-30_HP204.1921-11-30_0,WWP204.1921-11-30,HP204.1921-11-30,0,1480.0,1.0,0.0,0.0
WWP204.1921-12-31_HP204.1921-12-31_0,WWP204.1921-12-31,HP204.1921-12-31,0,1480.0,1.0,0.0,0.0
WWP204.1922-01-31_HP204.1922-01-31_0,WWP204.1922-01-31,HP204.1922-01-31,0,1480.0,1.0,0.0,0.0
WWP204.1922-02-28_HP204.1922-02-28_0,WWP204.1922-02-28,HP204.1922-02-28,0,1480.0,1.0,0.0,0.0
WWP204.1922-03-31_HP204.1922-03-31_0,WWP204.1922-03-31,HP204.1922-03-31,0,1480.0,1.0,0.0,0.0
WWP204.1922-04-30_HP204.1922-04-30_0,WWP204.1922-04-30,HP204.1922-04-30,0,1480.0,1.0,0.0,0.0
WWP204.1922-05-31_HP204.1922-05-31_0,WWP204.1922-05-31,HP204.1922-05-31,0,1480.0,1.0,0.0,0.0
WWP204.1922-06-30_HP204.1922-06-30_0,WWP204.1922-06-30,HP204.1922-06-30,0,1480.0,1.0,0.0,0.0
WWP204.1922-07-31_HP204.1922-07-31_0,WWP204.1922-07-31,HP204.1922-07-31,0,1480.0,1.0,0.0,0.0
WWP204.1922-08-31_HP204.1922-08-31_0,WWP204.1922-08-31,HP204.1922-08-31,0,1480.0,1.0,0.0,0.0
WWP204.1922-09-30_HP204.1922-09-30_0,WWP204.1922-09-30,HP204.1922-09-30,0,1480.0,1.0,0.0,0.0
WWP207.1921-10-31_HGR08.1921-10-31_0,WWP207.1921-10-31,HGR08.1921-10-31,0,50.0,1.0,0.0,1e+18
WWP207.1921-11-30_HGR08.1921-11-30_0,WWP207.1921-11-30,HGR08.1921-11-30,0,50.0,1.0,0.0,1e+18
WWP207.1921-12-31_HGR08.1921-12-31_0,WWP207.1921-12-31,HGR08.1921-12-31,0,50.0,1.0,0.0,1e+18
WWP207.1922-01-31_HGR08.1922-01-31_0,WWP207.1922-01-31,HGR08.1922-01-31,0,50.0,1.0,0.0,1e+18
WWP207.1922-02-28_HGR08.1922-02-28_0,WWP207.1922-02-28,HGR08.1922-02-28,0,50.0,1.0,0.0,1e+18
WWP207.1922-03-31_HGR08.1922-03-31_0,WWP207.1922-03-31,HGR08.1922-03-31,0,50.0,1.0,0.0,1e+18
WWP207.1922-04-30_HGR08.1922-04-30_0,WWP207.1922-04-30,HGR08.1922-04-30,0,50.0,1.0,0.0,1e+18
WWP207.1922-05-31_HGR08.1922-05-31_0,WWP207.1922-05-31,HGR08.1922-05-31,0,50.0,1.0,0.0,1e+18
WWP207.1922-06-30_HGR08.1922-06-30_0,WWP207.1922-06-30,HGR08.1922-06-30,0,50.0,1.0,0.0,1e+18
WWP207.1922-07-31_HGR08.1922-07-31_0,WWP207.1922-07-31,HGR08.1922-07-31,0,50.0,1.0,0.0,1e+18
WWP207.1922-08-31_HGR08.1922-08-31_0,WWP207.1922-08-31,HGR08.1922-08-31,0,50.0,1.0,0.0,1e+18
WWP207.1922-09-30_HGR08.1922-09-30_0,WWP207.1922-09-30,HGR08.1922-09-30,0,50.0,1.0,0.0,1e+18
WWP207.1921-10-31_HNP207.1921-10-31_0,WWP207.1921-10-31,HNP207.1921-10-31,0,1480.0,1.0,0.0,2.790399999999999
WWP207.1921-11-30_HNP207.1921-11-30_0,WWP207.1921-11-30,HNP207.1921-11-30,0,1480.0,1.0,0.0,3.3064
WWP207.1921-12-31_HNP207.1921-12-31_0,WWP207.1921-12-31,HNP207.1921-12-31,0,1480.0,1.0,0.0,1.87
WWP207.1922-01-31_HNP207.1922-01-31_0,WWP207.1922-01-31,HNP207.1922-01-31,0,1480.0,1.0,0.0,1.87
WWP207.1922-02-28_HNP207.1922-02-28_0,WWP207.1922-02-28,HNP207.1922-02-28,0,1480.0,1.0,0.0,1.87
WWP207.1922-03-31_HNP207.1922-03-31_0,WWP207.1922-03-31,HNP207.1922-03-31,0,1480.0,1.0,0.0,1.87
WWP207.1922-04-30_HNP207.1922-04-30_0,WWP207.1922-04-30,HNP207.1922-04-30,0,1480.0,1.0,0.0,1.87
WWP207.1922-05-31_HNP207.1922-05-31_0,WWP207.1922-05-31,HNP207.1922-05-31,0,1480.0,1.0,0.0,1.87
WWP207.1922-06-30_HNP207.1922-06-30_0,WWP207.1922-06-30,HNP207.1922-06-30,0,1480.0,1.0,0.0,1.87
WWP207.1922-07-31_HNP207.1922-07-31_0,WWP207.1922-07-31,HNP207.1922-07-31,0,1480.0,1.0,0.0,1.87
WWP207.1922-08-31_HNP207.1922-08-31_0,WWP207.1922-08-31,HNP207.1922-08-31,0,1480.0,1.0,0.0,1.87
WWP207.1922-09-30_HNP207.1922-09-30_0,WWP207.1922-09-30,HNP207.1922-09-30,0,1480.0,1.0,0.0,1.87
WWP207.1921-10-31_HP207.1921-10-31_0,WWP207.1921-10-31,HP207.1921-10-31,0,1800.0,1.0,0.0,0.9203999999999988
